Origin Time,latitude,longitude,depth,magnitude,Location
2021-09-24 20:34:15,8.6799999999999997,94.400000000000006,10,5.2000000000000002,"193km NNE of Campbell Bay, Andaman and Nicobar island, India"
2021-09-19 15:06:25,28.949999999999999,96.640000000000001,10,5,"134km N of Changlang, Arunachal Pradesh, India"
2021-09-18 00:42:00,30.120000000000001,69.5,30,5,"437km WNW of Bikaner, Rajasthan, India"
2021-09-15 01:43:57,3.5,95.909999999999997,44,5.2999999999999998,"448km SSE of Campbell Bay, Andaman and Nicobar island, India"
2021-08-26 05:08:20,38.890000000000001,95.530000000000001,10,5.4000000000000004,"1195km N of Pangin, Arunachal Pradesh, India"
2021-08-13 09:51:32,34.829999999999998,97.799999999999997,10,5.4000000000000004,"781km NNE of Pangin, Arunachal Pradesh, India"
2021-08-05 18:16:14,9.4900000000000002,93.680000000000007,77,5.0999999999999996,"259km SSE of Portblair, Andaman and Nicobar island, India"
2021-08-04 23:27:42,8.8699999999999992,93.879999999999995,10,5.5999999999999996,"207km N of Campbell Bay, Andaman and Nicobar island, India"
2021-08-03 09:13:52,8.8599999999999994,94.400000000000006,10,5.5999999999999996,"213km NNE of Campbell Bay, Andaman and Nicobar island, India"
2021-08-03 09:12:38,8.3900000000000006,94.590000000000003,70,5.7999999999999998,"171km NNE of Campbell Bay, Andaman and Nicobar island, India"
2021-08-03 09:12:01,8.4299999999999997,94.719999999999999,10,5.5999999999999996,"181km NNE of Campbell Bay, Andaman and Nicobar island, India"
2021-08-03 07:21:19,9.1799999999999997,93.640000000000001,10,5,"243km N of Campbell Bay, Andaman and Nicobar island, India"
2021-07-21 05:24:24,29.199999999999999,69.780000000000001,10,5.4000000000000004,"368km WNW of Bikaner, Rajasthan, India"
2021-06-16 14:18:58,38.170000000000002,93.840000000000003,14,5.5,"1123km N of Pangin, Arunachal Pradesh, India"
2021-06-03 11:25:30,34.359999999999999,97,68,5.2999999999999998,"710km NNE of Pangin, Arunachal Pradesh, India"
2021-05-30 12:25:07,35.799999999999997,99.120000000000005,10,5.0999999999999996,"925km NNE of Pangin, Arunachal Pradesh, India"
2021-05-24 20:35:33,5.1900000000000004,94.819999999999993,59,5,"226km SSE of Campbell Bay, Andaman and Nicobar island, India"
2021-05-22 07:59:41,34.659999999999997,96.650000000000006,10,5.2000000000000002,"736km N of Pangin, Arunachal Pradesh, India"
2021-05-21 23:34:13,34.880000000000003,97.879999999999995,10,7.4000000000000004,"788km NNE of Pangin, Arunachal Pradesh, India"
2021-05-21 19:18:42,25.75,99.340000000000003,10,5.9000000000000004,"347km SE of Changlang, Arunachal Pradesh, India"
2021-05-21 18:51:27,25.75,99.989999999999995,10,5,"399km ESE of Changlang, Arunachal Pradesh, India"
2021-05-03 02:19:41,5.8200000000000003,94.769999999999996,22,5,"163km SE of Campbell Bay, Andaman and Nicobar island, India"
2021-04-28 07:51:27,26.739999999999998,92.390000000000001,17,6.4000000000000004,"41km WNW of Tezpur, Assam, India"
2021-04-22 01:04:38,11.699999999999999,94.609999999999999,40,5.2999999999999998,"205km E of Portblair, Andaman and Nicobar island, India"
2021-03-29 22:57:26,34.289999999999999,87.730000000000004,10,5.2000000000000002,"740km N of Lachung, Sikkim, India"
2021-03-19 11:41:35,32.460000000000001,93.099999999999994,97,6.2999999999999998,"520km NNW of Basar, Arunachal Pradesh, India"
2021-01-11 19:32:02,33.579999999999998,75.680000000000007,20,5.0999999999999996,"59km SE of Pahalgam, Jammu and Kashmir, India"
2021-01-11 19:31:56,34.5,75.599999999999994,35,5.2000000000000002,"49km W of Kargil, Laddakh, India"
2020-12-08 10:44:35,22.149999999999999,94.170000000000002,90,5,"169km SSE of Champhai, Mizoram, India"
2020-10-19 15:08:48,3.2400000000000002,96.579999999999998,10,5.5,"513km SE of Campbell Bay, Andaman and Nicobar island, India"
2020-10-10 23:08:01,24.760000000000002,93.390000000000001,82,5.2999999999999998,"40km WNW of Bishnupur, Manipur, India"
2020-09-25 16:27:01,35.25,78.230000000000004,10,5,"135km NNE of Leh, Laddakh, India"
2020-09-13 23:58:48,4.1200000000000001,96.840000000000003,120,5.2999999999999998,"456km SE of Campbell Bay, Andaman and Nicobar island, India"
2020-08-27 17:37:14,23.300000000000001,93.390000000000001,10,5.2000000000000002,"18km SSE of Champhai, Mizoram, India"
2020-08-13 04:10:41,28.300000000000001,65.609999999999999,10,5.2000000000000002,"753km NNW of Dwarka, Gujarat, India"
2020-07-18 00:02:59,12.130000000000001,95.209999999999994,10,5.9000000000000004,"272km ESE of Diglipur, Andaman and Nicobar island, India"
2020-07-17 19:33:50,12.800000000000001,94.390000000000001,10,5.9000000000000004,"161km ESE of Diglipur, Andaman and Nicobar island, India"
2020-07-13 06:28:47,5.3899999999999997,94.5,44,5.0999999999999996,"191km SSE of Campbell Bay, Andaman and Nicobar island, India"
2020-06-26 02:35:14,36.100000000000001,82.430000000000007,10,5.7000000000000002,"491km ENE of Leh, Laddakh, India"
2020-06-22 04:10:50,23.100000000000001,93.329999999999998,10,5.4000000000000004,"39km S of Champhai, Mizoram, India"
2020-06-21 16:16:23,23.789999999999999,93.599999999999994,40,5,"40km ESE of Ngopa, Mizoram, India"
2020-05-25 20:12:17,24.420000000000002,93.689999999999998,35,5.2000000000000002,"12km SW of Moirang, Manipur, India"
2020-04-16 17:15:17,22.629999999999999,94.400000000000006,65,5.9000000000000004,"143km SE of Champhai, Mizoram, India"
2020-04-01 17:53:28,33.100000000000001,98.480000000000004,10,5.4000000000000004,"621km NNE of Changlang, Arunachal Pradesh, India"
2020-03-20 07:03:16,28.489999999999998,87.310000000000002,10,5.4000000000000004,"153km NW of Yuksom, Sikkim, India"
2020-02-26 20:34:13,32.950000000000003,76.280000000000001,8,5,"81km N of Dharamshala, Himachal Pradesh, India"
2020-02-20 23:31:34,34.549999999999997,85.659999999999997,9,5,"653km ENE of Hanley, Jammu & Kashmir, India"
2020-02-01 15:13:55,29.100000000000001,95.569999999999993,19,5.0999999999999996,"110km NNE of Pangin, Arunachal Pradesh, India"
2020-01-29 01:59:36,7.2800000000000002,92.599999999999994,18,5.0999999999999996,"147km W of Campbell Bay, Andaman and Nicobar island, India"
2020-01-25 04:26:12,31.98,94.900000000000006,10,5.2000000000000002,"428km N of Pangin, Arunachal Pradesh, India"
2020-01-07 11:35:17,2.46,96.430000000000007,10,6.2999999999999998,"577km SSE of Campbell Bay, Andaman and Nicobar island, India"
2019-12-30 23:19:59,35.549999999999997,74.879999999999995,10,5.0999999999999996,"159km NW of Kargil, Laddakh, India"
2019-12-30 22:49:01,35.579999999999998,74.879999999999995,15,5.7000000000000002,"161km NW of Kargil, Laddakh, India"
2019-12-30 22:29:02,6.6500000000000004,94.439999999999998,100,5,"71km ESE of Campbell Bay, Andaman and Nicobar island, India"
2019-12-24 11:22:58,7.2999999999999998,92.379999999999995,10,5.2000000000000002,"171km W of Campbell Bay, Andaman and Nicobar island, India"
2019-11-24 19:48:46,2.6299999999999999,93.400000000000006,10,5.2999999999999998,"490km S of Campbell Bay, Andaman and Nicobar island, India"
2019-11-18 04:35:58,11.300000000000001,92.700000000000003,48,5,"36km S of Portblair, Andaman and Nicobar island, India"
2019-11-17 06:58:55,7.9000000000000004,94.569999999999993,23,5.2000000000000002,"123km NE of Campbell Bay, Andaman and Nicobar island, India"
2019-11-15 00:00:15,7.1699999999999999,95.150000000000006,126,5,"138km E of Campbell Bay, Andaman and Nicobar island, India"
2019-05-22 06:09:41,13.84,92.939999999999998,30,5.9000000000000004,"64km N of Diglipur, Andaman and Nicobar island, India"
2019-05-04 16:34:00,26.219999999999999,95.810000000000002,85,5.2999999999999998,"129km E of Mokokchung, Nagaland, India"
2019-04-24 01:45:53,28.420000000000002,94.620000000000005,10,5.9000000000000004,"49km N of Basar, Arunachal Pradesh, India"
2019-04-19 03:27:00,7.5999999999999996,94.329999999999998,10,5,"80km NE of Campbell Bay, Andaman and Nicobar island, India"
2019-04-19 03:22:10,7.6600000000000001,94.400000000000006,10,5,"90km NE of Campbell Bay, Andaman and Nicobar island, India"
2019-04-14 02:13:32,7.1699999999999999,94.359999999999999,10,5,"53km ENE of Campbell Bay, Andaman and Nicobar island, India"
2019-04-13 21:42:59,7.3300000000000001,94.430000000000007,10,5.2000000000000002,"68km ENE of Campbell Bay, Andaman and Nicobar island, India"
2019-04-11 09:20:43,7.7800000000000002,94.260000000000005,10,5,"94km NNE of Campbell Bay, Andaman and Nicobar island, India"
2019-04-11 08:09:33,7.6399999999999997,94.230000000000004,35,5.0999999999999996,"78km NNE of Campbell Bay, Andaman and Nicobar island, India"
2019-04-08 07:25:00,13.130000000000001,95.420000000000002,10,5,"264km E of Diglipur, Andaman and Nicobar island, India"
2019-04-04 13:15:30,25.43,94.409999999999997,60,5.2000000000000002,"33km N of Shirui, Manipur, India"
2019-04-01 13:41:32,7.5700000000000003,94.349999999999994,10,5.2000000000000002,"79km NE of Campbell Bay, Andaman and Nicobar island, India"
2019-04-01 06:53:52,7.6500000000000004,94.219999999999999,10,5.0999999999999996,"79km NNE of Campbell Bay, Andaman and Nicobar island, India"
2019-04-01 05:16:54,8.4600000000000009,93.870000000000005,64,5,"161km N of Campbell Bay, Andaman and Nicobar island, India"
2019-04-01 05:14:45,7.4500000000000002,94.530000000000001,67,5,"84km NE of Campbell Bay, Andaman and Nicobar island, India"
2019-03-28 08:38:16,11.720000000000001,95.099999999999994,10,5.0999999999999996,"258km E of Portblair, Andaman and Nicobar island, India"
2019-03-28 03:06:33,38.390000000000001,91.400000000000006,25,5,"1194km NNW of Pangin, Arunachal Pradesh, India"
2019-03-23 17:03:59,13.9,93.5,10,5.2000000000000002,"90km NE of Diglipur, Andaman and Nicobar island, India"
2019-03-23 16:59:25,13.949999999999999,92.989999999999995,10,5.4000000000000004,"76km N of Diglipur, Andaman and Nicobar island, India"
2019-02-10 08:52:00,27.57,96.709999999999994,10,5.2000000000000002,"20km SSE of Changlang, Arunachal Pradesh, India"
2019-02-05 22:17:04,35.299999999999997,74.700000000000003,32,5.5999999999999996,"135km N of Srinagar, Jammu and Kashmir, India"
2019-01-20 19:58:31,30.440000000000001,87.670000000000002,10,5,"323km NNW of Lachung, Sikkim, India"
2019-01-17 08:23:02,7.2000000000000002,94.590000000000003,80,5.5999999999999996,"78km ENE of Campbell Bay, Andaman and Nicobar island, India"
2019-01-09 15:09:04,3.4700000000000002,96,64,5.2999999999999998,"456km SSE of Campbell Bay, Andaman and Nicobar island, India"
2019-01-01 17:24:55,5.9000000000000004,94.969999999999999,44,5.0999999999999996,"170km SE of Campbell Bay, Andaman and Nicobar island, India"
2018-12-24 01:02:22,30.359999999999999,87.700000000000003,10,5.5,"313km NNW of Lachung, Sikkim, India"
2018-12-13 21:02:47,29.75,99.569999999999993,32,5.0999999999999996,"362km NE of Changlang, Arunachal Pradesh, India"
2018-11-28 15:47:05,27.59,96.959999999999994,10,5.5999999999999996,"35km ESE of Changlang, Arunachal Pradesh, India"
2018-11-21 21:19:33,5.29,95.370000000000005,49,5.2000000000000002,"250km SE of Campbell Bay, Andaman and Nicobar island, India"
2018-10-29 20:13:32,34.609999999999999,78.379999999999995,10,5,"89km NE of Leh, Laddakh, India"
2018-10-15 21:56:51,4.2199999999999998,96.25,50,5.0999999999999996,"404km SE of Campbell Bay, Andaman and Nicobar island, India"
2018-09-14 13:21:22,6.9900000000000002,94.530000000000001,68,5.0999999999999996,"69km E of Campbell Bay, Andaman and Nicobar island, India"
2018-09-12 10:20:45,26.399999999999999,89.959999999999994,10,5.7999999999999998,"101km NNW of Tura, Meghalaya, India"
2018-08-24 16:19:28,10.630000000000001,91.599999999999994,10,5.5,"165km SW of Portblair, Andaman and Nicobar island, India"
2018-08-06 10:05:51,7.54,91.659999999999997,50,5.0999999999999996,"254km WNW of Campbell Bay, Andaman and Nicobar island, India"
2018-08-04 09:34:09,35.140000000000001,81.219999999999999,10,5.4000000000000004,"343km NE of Hanley, Jammu & Kashmir, India"
2018-08-03 07:04:30,34.450000000000003,91.879999999999995,20,5,"764km N of Tawang, Arunachal Pradesh, India"
2018-07-22 15:34:43,5.4199999999999999,93.450000000000003,10,5.0999999999999996,"183km SSW of Campbell Bay, Andaman and Nicobar island, India"
2018-07-04 12:42:49,13.15,92.510000000000005,31,5,"52km WSW of Diglipur, Andaman and Nicobar island, India"
2018-06-17 19:51:26,29.84,69.950000000000003,10,5.0999999999999996,"384km WNW of Bikaner, Rajasthan, India"
2018-06-02 11:15:57,27.600000000000001,97.489999999999995,23,5.2000000000000002,"85km E of Changlang, Arunachal Pradesh, India"
2018-05-28 07:30:07,10.1,93.230000000000004,108,5.0999999999999996,"178km SSE of Portblair, Andaman and Nicobar island, India"
2018-05-23 16:03:22,4.5899999999999999,92.870000000000005,10,5.0999999999999996,"292km SSW of Campbell Bay, Andaman and Nicobar island, India"
2018-05-13 23:51:00,8.9000000000000004,93.680000000000007,50,5.2999999999999998,"211km N of Campbell Bay, Andaman and Nicobar island, India"
2018-05-06 14:53:28,35.299999999999997,96.680000000000007,20,5.2000000000000002,"807km N of Pangin, Arunachal Pradesh, India"
2018-04-24 09:38:42,23.449999999999999,93.959999999999994,153,5.2000000000000002,"64km E of Champhai, Mizoram, India"
2018-03-06 10:10:02,6.8700000000000001,94.549999999999997,78,5.2000000000000002,"72km ESE of Campbell Bay, Andaman and Nicobar island, India"
2018-02-13 08:09:49,12.289999999999999,93,31,6.2999999999999998,"79km NNE of Portblair, Andaman and Nicobar island, India"
2018-02-08 15:22:58,5.6600000000000001,95.510000000000005,10,5.2999999999999998,"232km SE of Campbell Bay, Andaman and Nicobar island, India"
2018-01-25 09:18:26,8.25,91.780000000000001,10,5.2000000000000002,"271km WNW of Campbell Bay, Andaman and Nicobar island, India"
2018-01-25 06:45:57,8.4199999999999999,91.609999999999999,10,6.0999999999999996,"297km WNW of Campbell Bay, Andaman and Nicobar island, India"
2018-01-17 06:55:22,34.560000000000002,86.739999999999995,10,5.2000000000000002,"748km ENE of Hanley, Jammu & Kashmir, India"
2018-01-07 12:17:14,24.710000000000001,94.540000000000006,9,5.7999999999999998,"25km SSE of Ukhrul, Manipur, India"
2017-12-29 16:59:41,8.7400000000000002,92.349999999999994,20,5.4000000000000004,"257km NW of Campbell Bay, Andaman and Nicobar island, India"
2017-12-22 21:28:50,10.16,92.969999999999999,30,5,"164km S of Portblair, Andaman and Nicobar island, India"
2017-12-07 05:12:06,27.350000000000001,66.469999999999999,20,5.0999999999999996,"621km NNW of Dwarka, Gujarat, India"
2017-12-07 04:59:04,35.609999999999999,77.560000000000002,128,5.2000000000000002,"159km NNE of Alchi(Leh),Ladakh,India"
2017-11-18 04:04:17,30.16,94.959999999999994,12,6.4000000000000004,"226km N of Pangin, Arunachal Pradesh, India"
2017-11-08 10:20:52,24.239999999999998,91.159999999999997,34,5,"40km NNW of Agartala,Tripura,India"
2017-10-06 19:30:28,11.949999999999999,95.450000000000003,10,5.2999999999999998,"298km E of Portblair, Andaman and Nicobar island, India"
2017-09-05 01:13:15,1.1899999999999999,92.799999999999997,10,5.2999999999999998,"658km S of Campbell Bay, Andaman and Nicobar island, India"
2017-08-02 23:48:08,24.379999999999999,93.469999999999999,89,5.2000000000000002,"33km WSW of Moirang, Manipur, India"
2017-07-21 12:53:59,4.46,95.200000000000003,10,5,"317km SSE of Campbell Bay, Andaman and Nicobar island, India"
2017-05-21 23:08:27,12.68,93.400000000000006,20,5,"79km SE of Diglipur, Andaman and Nicobar island, India"
2017-04-05 22:14:36,14.390000000000001,92.829999999999998,21,5.0999999999999996,"126km N of Diglipur, Andaman and Nicobar island, India"
2017-03-14 18:43:37,3.98,96.239999999999995,40,5.2000000000000002,"424km SE of Campbell Bay, Andaman and Nicobar island, India"
2017-03-14 08:21:22,6.79,92.099999999999994,10,6.2000000000000002,"200km W of Campbell Bay, Andaman and Nicobar island, India"
2017-03-04 07:41:51,25.219999999999999,94.719999999999999,91,5,"31km ENE of Shirui, Manipur, India"
2017-02-16 01:23:34,5.7699999999999996,95.900000000000006,10,5.2999999999999998,"259km ESE of Campbell Bay, Andaman and Nicobar island, India"
2017-02-16 01:17:06,5.25,96.299999999999997,10,5.5999999999999996,"329km SE of Campbell Bay, Andaman and Nicobar island, India"
2017-02-06 22:33:06,30.460000000000001,79.099999999999994,5,5.2000000000000002,"45km WSW of Joshimath, Uttarakhand , India"
2017-01-20 15:24:03,38.450000000000003,78.299999999999997,33,5.5,"474km NNE of Kargil, Laddakh, India"
2017-01-17 17:18:48,5.7000000000000002,94.980000000000004,72,5.2999999999999998,"187km SE of Campbell Bay, Andaman and Nicobar island, India"
2017-01-04 00:19:55,23.420000000000002,94.219999999999999,100,5.0999999999999996,"91km E of Champhai, Mizoram, India"
2017-01-03 14:39:03,24.140000000000001,91.879999999999995,33,5.4000000000000004,"38km SW of Dharmanagar, Tripura, India"
2016-12-20 15:34:24,38.200000000000003,85.840000000000003,10,5.4000000000000004,"867km NE of Leh, Laddakh, India"
2016-12-19 00:54:37,5.1200000000000001,95.370000000000005,65,5.0999999999999996,"265km SE of Campbell Bay, Andaman and Nicobar island, India"
2016-12-11 08:20:33,4.8700000000000001,96.560000000000002,33,5,"377km SE of Campbell Bay, Andaman and Nicobar island, India"
2016-12-07 03:33:35,5.2000000000000002,96.390000000000001,33,6.9000000000000004,"340km SE of Campbell Bay, Andaman and Nicobar island, India"
2016-12-01 22:22:48,29.82,80.569999999999993,13,5.2000000000000002,"43km NE of Pithoragarh, Uttarakhand, India"
2016-11-05 04:56:36,2.1000000000000001,96.290000000000006,30,5,"606km SSE of Campbell Bay, Andaman and Nicobar island, India"
2016-10-26 11:59:07,23.23,92.780000000000001,11,5,"5km S of Thenzawl, Mizoram, India"
2016-10-17 12:44:50,32.869999999999997,94.560000000000002,33,5.9000000000000004,"530km N of Pangin, Arunachal Pradesh, India"
2016-10-01 13:34:32,35.100000000000001,73.450000000000003,10,5,"144km NW of Gulmarg, Jammu and Kashmir, India"
2016-09-22 22:53:13,30.440000000000001,99.959999999999994,40,5.4000000000000004,"440km NE of Changlang, Arunachal Pradesh, India"
2016-09-22 18:53:43,24.989999999999998,95.540000000000006,23,5.2000000000000002,"107km E of Ukhrul, Manipur, India"
2016-08-23 07:41:13,23.850000000000001,94.390000000000001,106,5.4000000000000004,"95km SE of Moirang, Manipur, India"
2016-07-10 07:45:47,2.1200000000000001,95.299999999999997,33,5,"565km SSE of Campbell Bay, Andaman and Nicobar island, India"
2016-06-27 05:57:41,22.710000000000001,92.25,10,5.4000000000000004,"83km SW of Thenzawl, Mizoram, India"
2016-05-22 07:18:51,28.280000000000001,87.359999999999999,10,5,"131km NW of Yuksom, Sikkim, India"
2016-05-17 22:18:59,26.449999999999999,99,64,5,"274km ESE of Changlang, Arunachal Pradesh, India"
2016-05-11 06:45:47,32.600000000000001,94.780000000000001,10,5.4000000000000004,"498km N of Pangin, Arunachal Pradesh, India"
2016-05-09 21:33:49,11.4,91.489999999999995,10,5.2000000000000002,"137km W of Portblair, Andaman and Nicobar island, India"
2016-04-20 02:03:03,10.58,93.400000000000006,10,5.0999999999999996,"137km SSE of Portblair, Andaman and Nicobar island, India"
2016-04-13 19:25:18,23.100000000000001,94.659999999999997,130,6.9000000000000004,"141km ESE of Champhai, Mizoram, India"
2016-04-01 01:08:46,3.7599999999999998,96.689999999999998,27,5.0999999999999996,"474km SE of Campbell Bay, Andaman and Nicobar island, India"
2016-03-21 20:18:48,27.760000000000002,66.299999999999997,10,5.2000000000000002,"669km NNW of Dwarka, Gujarat, India"
2016-02-22 23:51:06,8.3200000000000003,91.780000000000001,10,5,"275km WNW of Campbell Bay, Andaman and Nicobar island, India"
2016-01-13 11:17:32,0.67000000000000004,92.230000000000004,10,5.0999999999999996,"728km SSW of Campbell Bay, Andaman and Nicobar island, India"
2016-01-04 04:35:19,24.84,93.469999999999999,28,6.5999999999999996,"37km NW of Bishnupur, Manipur, India"
2015-12-19 03:47:00,29.170000000000002,81.420000000000002,13,5.0999999999999996,"125km ESE of Pithoragarh, Uttarakhand, India"
2015-11-27 17:10:34,34.969999999999999,73.890000000000001,10,5,"111km NNW of Gulmarg, Jammu and Kashmir, India"
2015-11-27 14:03:59,22.390000000000001,94.379999999999995,10,5.2999999999999998,"160km SE of Champhai, Mizoram, India"
2015-11-14 22:23:31,6.7300000000000004,94.510000000000005,10,5.0999999999999996,"73km ESE of Campbell Bay, Andaman and Nicobar island, India"
2015-11-09 13:42:48,6.6699999999999999,94.670000000000002,10,5.5,"92km ESE of Campbell Bay, Andaman and Nicobar island, India"
2015-11-09 11:42:11,6.2300000000000004,94.840000000000003,10,5,"134km SE of Campbell Bay, Andaman and Nicobar island, India"
2015-11-09 00:44:42,6.3399999999999999,94.760000000000005,10,5,"120km SE of Campbell Bay, Andaman and Nicobar island, India"
2015-11-08 22:29:21,6.9400000000000004,94.609999999999999,10,5,"78km E of Campbell Bay, Andaman and Nicobar island, India"
2015-11-08 22:17:01,6.5700000000000003,94.810000000000002,35,5.7999999999999998,"111km ESE of Campbell Bay, Andaman and Nicobar island, India"
2015-11-08 20:04:00,6.3399999999999999,94.900000000000006,10,5.0999999999999996,"132km ESE of Campbell Bay, Andaman and Nicobar island, India"
2015-11-08 18:53:59,6.9500000000000002,94.359999999999999,10,5,"50km E of Campbell Bay, Andaman and Nicobar island, India"
2015-11-08 16:11:54,6.3499999999999996,95.200000000000003,7,5.2000000000000002,"160km ESE of Campbell Bay, Andaman and Nicobar island, India"
2015-10-30 16:56:45,25.629999999999999,99.099999999999994,10,5.4000000000000004,"338km SE of Changlang, Arunachal Pradesh, India"
2015-10-30 03:45:51,24.579999999999998,92.390000000000001,10,5.0999999999999996,"32km NE of Dharmanagar, Tripura, India"
2015-10-27 18:45:03,27.210000000000001,65.829999999999998,10,5.4000000000000004,"636km NNW of Dwarka, Gujarat, India"
2015-10-26 23:41:09,30.829999999999998,99.299999999999997,10,5,"429km NE of Changlang, Arunachal Pradesh, India"
2015-10-24 02:50:01,2.1000000000000001,93.700000000000003,30,5.2000000000000002,"546km S of Campbell Bay, Andaman and Nicobar island, India"
2015-10-23 05:57:37,29.579999999999998,70.599999999999994,10,5.5,"315km WNW of Bikaner, Rajasthan, India"
